Date,market_value,balance,stock_owned,price,action,amount
2022-06-15,186170.69795986332,61110.60030361331,48,2605.418701171875,buy,0
2022-06-16,185996.80342861332,61110.60030361331,48,2601.7958984375,buy,0
2022-06-17,182366.46358486332,61110.60030361331,48,2526.163818359375,sell,0
2022-06-20,186149.53389736332,61110.60030361331,48,2604.977783203125,buy,0
2022-06-21,186978.99874111332,61110.60030361331,48,2622.25830078125,buy,0
2022-06-22,186415.06905361332,61110.60030361331,48,2610.509765625,buy,0
2022-06-23,190731.52999111332,61110.60030361331,48,2700.43603515625,buy,0
2022-06-24,190858.40889736332,61110.60030361331,48,2703.079345703125,buy,0
2022-06-27,193680.43624111332,61110.60030361331,48,2761.87158203125,buy,0
2022-06-28,189241.79561611332,61110.60030361331,48,2669.39990234375,buy,0
2022-06-29,187893.06124111332,61110.60030361331,48,2641.30126953125,buy,0
2022-06-30,187770.84639736332,61110.60030361331,48,2638.755126953125,buy,0
2022-07-01,191434.09249111332,61110.60030361331,48,2715.07275390625,buy,0
2022-07-04,192240.07295986332,61110.60030361331,48,2731.864013671875,buy,0
2022-07-05,191126.28780361332,61110.60030361331,48,2708.66015625,sell,0
2022-07-06,195581.38155361332,61110.60030361331,48,2801.474609375,buy,0
2022-07-07,196991.22920986332,61110.60030361331,48,2830.846435546875,buy,0
2022-07-08,196446.09639736332,61110.60030361331,48,2819.489501953125,buy,0
2022-07-11,198948.57686611332,61110.60030361331,48,2871.62451171875,buy,0
2022-07-12,197072.4042985352,52609.375978222684,51,2832.6083984375,buy,3
