Date,Open,High,Low,Close,Volume,VWAP
2013-06-14,143.9,149.9,143.8,148.6,1702926,147.52
2013-06-17,149.0,151.0,145.25,150.0,1738706,149.4
2013-06-18,150.8,155.0,149.45,153.95,1791207,153.17
2013-06-19,153.35,154.5,148.3,150.35,1074287,150.88
2013-06-20,149.9,151.4,146.85,148.9,3201936,148.53
2013-06-21,147.0,152.6,146.8,151.45,4669085,150.52
2013-06-24,152.0,152.0,147.75,150.75,907117,149.78
2013-06-25,150.75,151.0,143.95,145.0,557666,146.96
2013-06-26,146.4,150.0,143.0,147.8,974214,147.47
2013-06-27,148.7,150.0,147.15,149.75,3226254,149.41
2013-06-28,151.95,152.45,148.3,150.3,2214838,150.01
2013-07-01,150.9,153.3,149.85,151.55,1196393,151.59
2013-07-02,151.2,154.8,149.4,150.05,949423,151.42
2013-07-03,150.0,150.85,148.0,149.15,492114,149.26
2013-07-04,149.5,150.95,148.05,148.9,457355,149.14
2013-07-05,149.2,151.3,147.35,148.4,1000475,149.06
2013-07-08,147.0,150.7,146.5,149.2,480067,149.13
2013-07-09,149.5,150.75,148.35,149.3,1168035,149.21
2013-07-10,149.3,152.45,149.0,149.25,764498,150.0
2013-07-11,150.15,151.8,149.4,150.0,1400737,150.58
2013-07-12,150.05,153.9,149.5,151.85,1328772,151.15
2013-07-15,152.0,152.75,148.55,149.3,1112743,150.45
2013-07-16,147.0,150.7,146.45,148.6,1281108,148.74
2013-07-17,147.0,148.4,144.4,146.7,2430167,146.74
2013-07-18,145.7,150.6,145.05,149.75,1208925,147.77
2013-07-19,150.5,150.5,145.35,146.7,670836,146.99
2013-07-22,146.0,146.85,144.0,145.65,518078,145.34
2013-07-23,146.0,148.05,146.0,146.8,854668,147.08
2013-07-24,144.25,147.4,143.7,145.65,557040,145.11
2013-07-25,145.5,148.75,143.65,147.35,1002650,146.31
2013-07-26,148.0,148.3,142.65,143.6,1729266,143.71
2013-07-29,143.0,143.0,137.9,139.45,1552283,140.17
2013-07-30,138.1,140.0,135.05,135.7,1537956,137.62
2013-07-31,135.8,135.85,116.65,125.25,5120681,127.21
2013-08-01,126.5,148.4,125.2,140.95,6475235,136.64
2013-08-02,143.0,143.0,125.0,125.25,4117068,130.86
2013-08-05,129.0,129.0,117.95,123.25,3230823,123.04
2013-08-06,120.7,134.75,120.35,130.05,3407089,129.85
2013-08-07,129.0,135.35,128.5,134.2,1814154,131.91
2013-08-08,134.95,145.0,133.45,142.2,1294871,139.36
2013-08-12,143.4,147.0,141.6,144.35,1539039,144.42
2013-08-13,144.9,147.35,142.1,144.35,676958,144.61
2013-08-14,144.75,147.6,143.55,145.45,2171281,145.82
2013-08-16,144.9,146.8,140.95,141.95,1747053,143.84
2013-08-19,135.5,140.2,125.1,131.25,2769817,131.81
2013-08-20,128.0,133.75,125.0,127.7,1164236,129.45
2013-08-21,131.95,132.7,126.0,126.7,939051,129.01
2013-08-22,126.0,126.9,120.1,122.3,2481435,122.46
2013-08-23,124.0,124.8,118.95,123.35,3373987,121.49
2013-08-26,124.75,127.65,121.5,123.8,2440388,124.0
2013-08-27,123.1,125.6,121.8,123.5,1341557,123.58
2013-08-28,122.1,126.1,121.5,122.8,1892163,122.87
2013-08-29,122.5,128.5,121.3,127.75,1572244,125.43
2013-08-30,127.0,130.3,122.65,125.95,1635610,126.68
2013-09-02,125.6,131.0,124.2,130.4,646648,128.38
2013-09-03,131.5,131.95,120.75,121.95,1872958,125.18
2013-09-04,118.7,124.85,118.7,123.7,1005021,123.28
2013-09-05,126.0,128.4,121.85,122.55,1712545,123.73
2013-09-06,123.6,127.5,122.55,126.85,1009977,126.15
2013-09-10,127.5,130.5,126.0,129.4,1089788,128.89
2013-09-11,129.0,130.75,127.5,128.2,1760377,128.89
2013-09-12,129.0,130.5,126.8,129.15,865513,129.03
2013-09-13,129.5,137.0,129.5,136.2,1256650,134.72
2013-09-16,139.4,140.6,135.0,136.25,864897,137.07
2013-09-17,136.0,136.4,131.4,132.3,1135789,133.72
2013-09-18,133.65,135.2,131.05,133.05,312008,133.0
2013-09-19,136.6,141.7,134.4,137.95,2949490,137.4
2013-09-20,137.3,141.2,136.0,139.7,2326944,138.52
2013-09-23,139.0,140.2,136.05,139.6,2996106,138.83
2013-09-24,138.0,140.8,137.9,138.9,1450785,139.4
2013-09-25,138.0,141.95,137.0,140.7,1023461,138.29
2013-09-26,140.6,143.5,140.0,141.05,979813,141.91
2013-09-27,142.0,143.0,138.6,140.6,632896,140.55
2013-09-30,140.7,141.75,137.05,138.05,861504,138.68
2013-10-01,138.2,140.4,136.6,138.7,2335850,138.69
2013-10-03,139.5,142.25,139.15,140.85,421126,141.24
2013-10-04,139.75,146.25,138.9,142.9,4360793,140.62
2013-10-07,143.0,146.0,142.65,144.7,878860,144.7
2013-10-08,144.0,146.6,143.0,144.5,666262,145.31
2013-10-09,143.0,146.75,142.95,145.8,387134,145.45
2013-10-10,145.95,147.45,143.95,145.8,1100941,146.39
2013-10-11,144.1,151.8,144.1,150.4,5286940,149.32
2013-10-14,151.5,152.4,149.85,150.95,1457949,151.61
2013-10-15,150.1,151.9,148.7,151.3,2133195,151.11
2013-10-17,149.0,152.75,149.0,150.15,3169858,150.37
2013-10-18,150.45,154.95,150.0,152.75,1633030,153.45
2013-10-21,151.35,163.0,151.35,156.9,2044981,158.09
2013-10-22,157.05,164.4,156.75,159.8,2720432,161.0
2013-10-23,160.6,160.9,154.5,159.0,3553428,156.5
2013-10-24,158.0,161.7,151.1,154.9,6241761,156.47
2013-10-25,155.0,157.45,143.15,144.4,3766465,151.37
2013-10-28,144.65,147.9,140.85,145.1,2508923,144.49
2013-10-29,145.0,146.1,141.45,145.1,3491805,143.79
2013-10-30,145.75,149.5,144.85,146.45,1799363,147.02
2013-10-31,146.5,146.9,142.6,145.5,1905129,144.98
2013-11-01,145.5,147.0,143.8,144.85,2084157,145.24
2013-11-03,144.5,146.3,143.65,144.55,161874,144.64
2013-11-05,143.0,155.5,140.6,151.85,6256796,144.91
2013-11-06,152.0,156.6,150.0,150.9,2318436,152.45
2013-11-07,151.1,155.9,147.0,148.3,1625414,152.58
2013-11-08,147.95,152.9,146.6,148.4,1605475,149.26
2013-11-11,149.3,152.3,147.85,149.9,2734419,150.14
2013-11-12,150.25,152.8,145.0,146.2,1070011,149.62
2013-11-13,146.5,147.5,144.0,145.25,1387266,145.7
2013-11-14,144.0,155.55,144.0,152.8,3581094,151.88
2013-11-18,153.7,157.9,153.45,154.8,3407642,155.75
2013-11-19,154.05,157.95,153.6,154.6,2106533,155.48
2013-11-20,155.0,160.95,154.5,156.3,2698124,157.84
2013-11-21,154.6,158.65,149.8,152.05,2137637,154.13
2013-11-22,153.8,155.9,151.05,152.7,1257846,153.68
2013-11-25,153.1,162.0,153.1,161.25,4082301,158.34
2013-11-26,160.1,162.4,156.3,158.05,1910831,158.77
2013-11-27,158.9,158.9,150.7,151.7,1401835,152.65
2013-11-28,153.8,159.45,153.25,157.05,3487149,156.57
2013-11-29,157.85,162.05,156.45,157.95,2648844,159.3
2013-12-02,158.55,161.25,157.3,159.7,2244372,159.69
2013-12-03,159.55,161.9,156.65,158.1,1900138,159.19
2013-12-04,157.6,161.65,152.4,154.45,3191123,157.95
2013-12-05,159.9,162.25,158.25,160.4,6219677,159.99
2013-12-06,159.6,165.35,158.4,163.3,3596446,162.8
2013-12-09,168.0,169.15,164.0,164.85,3404813,166.47
2013-12-10,164.85,164.85,158.75,159.95,1777162,160.78
2013-12-11,159.9,159.9,155.6,156.95,1147763,157.05
2013-12-12,156.2,158.25,153.0,154.2,986715,155.4
2013-12-13,153.0,155.7,151.1,152.0,1293806,153.5
2013-12-16,150.5,157.3,150.5,156.35,1748287,154.17
2013-12-17,157.45,159.75,156.55,157.55,1182370,158.17
2013-12-18,156.3,160.2,156.3,158.3,2880051,158.71
2013-12-19,160.0,168.45,156.3,167.2,2524728,163.34
2013-12-20,167.0,168.0,161.6,163.2,1737990,163.79
2013-12-23,164.0,165.6,161.5,161.95,1846021,162.71
2013-12-24,163.2,164.5,158.6,159.3,750508,161.7
2013-12-26,160.0,164.3,158.9,159.95,2433227,161.63
2013-12-27,160.7,163.5,159.55,160.0,534707,161.21
2013-12-30,161.35,161.65,156.3,157.05,1300968,157.76
2013-12-31,157.2,158.75,154.65,155.4,983269,156.24
2014-01-01,154.55,157.75,154.55,156.3,851727,156.56
2014-01-02,155.7,159.4,151.1,152.65,2862278,156.21
2014-01-03,151.5,153.85,147.5,149.9,1636752,150.35
2014-01-06,150.5,152.5,149.0,150.85,750034,150.93
2014-01-07,150.85,152.2,145.3,145.95,1069056,148.08
2014-01-08,147.1,152.2,144.4,150.75,1195550,149.21
2014-01-09,149.45,153.2,148.55,149.55,1377312,150.08
2014-01-10,150.3,152.0,147.7,148.3,820545,149.69
2014-01-13,148.5,149.95,142.2,143.75,1444514,144.47
2014-01-14,143.0,149.7,142.0,147.05,2065518,146.58
2014-01-15,147.1,150.9,147.1,150.1,1073586,149.14
2014-01-16,149.1,152.45,149.1,150.8,1193550,150.91
2014-01-17,150.2,151.6,145.1,148.65,1122874,148.24
2014-01-20,149.1,152.5,148.75,150.95,1223239,151.27
2014-01-21,151.0,151.45,146.15,147.65,1112972,147.85
2014-01-22,147.65,149.6,146.65,147.9,732908,148.04
2014-01-23,147.2,149.6,147.2,148.3,1518047,148.34
2014-01-24,147.5,149.2,143.15,145.0,4192128,145.6
2014-01-27,143.55,147.4,141.25,143.95,2467215,144.27
2014-01-28,143.6,146.4,141.05,142.0,1453706,143.74
2014-01-29,144.0,147.8,143.35,146.65,1503702,146.25
2014-01-30,144.7,146.35,141.0,141.65,1530051,142.34
2014-01-31,143.0,147.55,142.3,146.95,765126,145.29
2014-02-03,146.4,146.65,143.4,143.95,520680,144.47
2014-02-04,142.5,148.5,141.95,146.9,787885,145.35
2014-02-05,146.9,148.5,144.5,145.7,2446824,147.33
2014-02-06,148.0,148.85,145.7,146.4,720689,147.15
2014-02-07,147.5,152.5,146.7,147.5,6366201,147.85
2014-02-10,147.25,149.1,146.7,148.05,1981260,147.55
2014-02-11,149.9,150.0,147.55,148.25,2114388,148.47
2014-02-12,149.0,149.2,144.35,146.05,835543,146.66
2014-02-13,146.1,147.25,143.5,144.15,734478,144.74
2014-02-14,143.35,148.4,143.35,147.05,919174,146.71
2014-02-17,148.4,152.0,146.2,151.2,647048,149.22
2014-02-18,152.0,160.4,151.45,159.65,3306662,155.99
2014-02-19,160.0,165.0,158.5,164.1,2624162,162.68
2014-02-20,161.05,167.5,160.15,164.8,2344760,164.44
2014-02-21,166.4,168.4,162.55,167.25,2288323,165.7
2014-02-24,167.0,170.7,163.35,164.5,2124447,167.07
2014-02-25,164.85,166.6,158.05,159.0,1682365,161.86
2014-02-26,160.0,161.7,154.85,160.75,1778597,158.17
2014-02-28,160.6,169.8,160.15,167.25,2464976,164.78
2014-03-03,168.0,173.8,167.4,171.65,1937906,171.75
2014-03-04,172.3,176.8,171.1,175.45,2792682,174.04
2014-03-05,176.2,178.65,175.05,176.9,2423656,177.21
2014-03-06,177.25,179.7,175.75,179.15,1618425,178.1
2014-03-07,179.7,189.7,176.55,186.9,4517490,184.02
2014-03-10,185.95,190.75,182.3,187.85,2522084,187.0
2014-03-11,188.1,188.5,183.65,184.6,1741685,186.34
2014-03-12,183.25,186.35,182.05,183.65,1067157,183.93
2014-03-13,183.65,185.7,177.9,179.2,923751,182.69
2014-03-14,177.0,185.35,175.2,183.2,1715374,181.24
2014-03-18,183.5,189.8,183.5,188.75,3061068,188.29
2014-03-19,189.95,189.95,184.3,185.2,1385598,187.15
2014-03-20,184.05,186.9,180.75,181.6,1230749,183.9
2014-03-21,183.0,184.4,179.8,181.7,1492705,182.15
2014-03-22,182.95,182.95,181.0,181.6,84234,181.73
2014-03-24,182.0,182.9,174.6,178.5,1389494,178.05
2014-03-25,179.0,182.2,177.0,179.9,1468660,180.36
2014-03-26,180.55,183.0,177.8,178.8,1836011,179.87
2014-03-27,178.5,180.55,177.8,179.75,1595618,179.8
2014-03-28,179.35,188.1,179.35,186.15,5268789,184.57
2014-03-31,187.4,192.8,185.75,187.45,3889451,188.78
2014-04-01,188.7,189.4,184.3,186.3,1143086,186.74
2014-04-02,187.9,189.7,175.15,186.0,2072685,184.85
2014-04-03,186.05,187.8,179.1,181.3,2074961,182.31
2014-04-04,182.0,183.4,178.35,179.85,2928018,180.55
2014-04-07,180.25,182.8,175.5,177.0,2230925,178.08
2014-04-09,178.8,184.2,176.9,183.45,3813131,181.77
2014-04-10,183.35,204.4,183.35,193.0,15336233,196.07
2014-04-11,193.5,200.6,188.15,193.65,8768812,194.23
2014-04-15,195.0,195.3,185.3,187.0,4579077,189.09
2014-04-16,187.6,198.35,187.05,194.1,7878787,195.03
2014-04-17,195.35,203.4,195.3,198.4,6192143,199.35
2014-04-21,199.9,209.5,198.9,204.0,7284821,205.56
2014-04-22,205.6,208.9,202.15,204.8,3848936,205.63
2014-04-23,208.0,213.05,203.35,204.45,7702502,207.84
2014-04-25,205.0,206.7,197.25,198.7,5808334,201.09
2014-04-28,199.4,199.65,189.4,192.15,6111039,192.96
2014-04-29,193.7,196.5,190.55,191.55,4973177,193.71
2014-04-30,192.05,194.45,174.6,188.2,5884524,186.56
2014-05-02,190.0,192.4,184.0,185.85,5328258,186.8
2014-05-05,187.0,190.4,182.5,186.05,3462920,186.69
2014-05-06,187.3,193.9,186.6,192.5,3079280,190.05
2014-05-07,193.5,196.15,187.35,189.5,4398923,193.23
2014-05-08,190.05,191.6,185.05,190.2,4955646,188.48
2014-05-09,191.1,208.65,189.1,204.7,8272339,200.28
2014-05-12,206.5,209.5,200.1,204.6,4820292,206.25
2014-05-13,210.05,227.7,210.0,224.5,21252250,221.69
2014-05-14,227.0,229.35,215.55,217.05,11619778,221.96
2014-05-15,219.5,227.2,215.55,220.4,13153383,222.19
2014-05-16,235.0,235.0,219.05,225.0,16816546,227.31
2014-05-19,228.0,232.5,225.6,231.65,8324363,229.12
2014-05-20,233.95,244.7,231.55,235.8,7962251,237.04
2014-05-21,237.4,237.4,212.25,225.65,5478596,230.01
2014-05-22,227.5,230.55,224.0,225.05,4449033,226.62
2014-05-23,224.0,229.0,223.25,227.7,3328418,226.31
2014-05-26,229.5,235.95,211.1,223.25,6471305,228.81
2014-05-27,221.05,223.0,211.65,214.45,4048066,215.78
2014-05-28,214.1,222.7,214.1,220.4,2455740,219.44
2014-05-29,220.0,221.1,211.1,211.9,3058419,215.06
2014-05-30,212.0,232.0,212.0,227.5,11195546,224.55
2014-06-02,229.0,230.3,224.05,226.15,2341446,226.9
2014-06-03,227.6,241.8,226.65,240.3,6583611,235.77
2014-06-04,241.85,245.35,237.8,243.85,4530747,242.02
2014-06-05,244.5,245.0,236.4,241.65,5542042,240.15
2014-06-06,243.85,260.4,242.0,257.65,8606900,251.21
2014-06-09,259.0,261.8,252.3,254.0,4765315,255.94
2014-06-10,255.7,255.7,242.7,246.05,5125196,246.15
2014-06-11,247.4,251.0,235.5,238.2,6632454,243.0
2014-06-12,239.0,242.1,233.1,236.95,2751243,238.17
2014-06-13,237.95,246.55,223.55,230.6,5345562,235.2
2014-06-16,229.95,230.0,219.65,228.1,3233252,225.6
2014-06-17,227.9,236.6,226.4,236.1,3338397,233.03
2014-06-18,235.0,239.3,228.85,231.05,2415067,234.67
2014-06-19,231.0,234.35,224.6,225.95,2672876,228.22
2014-06-20,224.45,236.0,223.1,232.6,3228673,230.94
2014-06-23,233.95,239.2,233.6,237.0,2865754,236.92
2014-06-24,239.3,243.5,235.5,238.0,3569302,239.93
2014-06-25,238.95,241.2,235.65,237.15,1943671,238.47
2014-06-26,238.0,238.9,232.65,234.55,1801189,235.82
2014-06-27,235.0,236.0,230.5,231.4,3496814,232.55
2014-06-30,232.0,244.9,231.75,243.7,3695817,239.27
2014-07-01,245.45,247.3,242.7,244.2,1969294,244.88
2014-07-02,245.95,279.4,245.9,271.25,29796852,269.25
2014-07-03,271.9,276.35,267.8,270.4,10025759,272.08
2014-07-04,271.4,277.5,269.4,275.55,7514461,273.7
2014-07-07,277.85,282.6,248.0,280.7,10604584,279.58
2014-07-08,281.5,281.5,253.6,258.45,5348048,269.99
2014-07-09,258.0,272.65,249.35,264.9,7271247,263.05
2014-07-10,267.25,285.4,252.35,270.3,9128261,268.84
2014-07-11,273.0,279.9,244.6,248.7,7391100,260.2
2014-07-14,249.8,255.3,246.85,252.8,3749117,251.68
2014-07-15,254.8,264.25,254.6,262.95,4753216,260.55
2014-07-16,264.1,285.4,263.0,281.0,6760956,273.28
2014-07-17,285.0,289.65,282.55,285.65,6726603,286.28
2014-07-18,283.75,293.4,275.55,288.3,8919945,285.78
2014-07-21,290.0,293.85,286.1,288.1,4470445,290.03
2014-07-22,288.7,289.9,282.15,284.8,3096008,285.64
2014-07-23,285.05,287.5,277.15,279.8,3814814,281.78
2014-07-24,280.15,282.65,271.65,275.7,3952702,277.77
2014-07-25,272.9,276.0,263.05,268.05,5432866,268.34
2014-07-28,267.75,277.75,264.75,266.0,5082312,271.16
2014-07-30,267.0,268.3,259.15,263.65,6091746,263.67
2014-07-31,262.05,265.5,259.45,260.55,7890098,261.85
2014-08-01,257.35,263.25,255.6,259.25,6097901,260.53
2014-08-04,260.05,266.4,258.5,265.45,4251061,262.02
2014-08-05,264.6,269.65,262.5,265.8,5848392,265.11
2014-08-06,265.85,275.75,265.1,268.5,6978210,270.87
2014-08-07,269.9,273.0,263.65,266.15,3496953,268.23
2014-08-08,262.0,263.9,258.3,262.1,4238796,261.55
2014-08-11,265.6,272.25,265.0,270.0,4305779,270.04
2014-08-12,273.0,274.95,270.1,271.35,3262251,272.02
2014-08-13,270.25,275.25,265.7,274.4,3863196,270.79
2014-08-14,276.0,276.0,268.75,272.4,2321776,271.76
2014-08-18,273.8,277.9,273.0,273.6,2499975,275.15
2014-08-19,275.45,289.65,275.2,287.15,5479772,284.28
2014-08-20,287.95,297.5,284.95,293.15,11384639,292.46
2014-08-21,294.4,301.35,293.35,296.9,6936813,297.32
2014-08-22,296.95,300.4,294.25,297.7,4107903,297.06
2014-08-25,297.3,301.0,291.7,293.35,2557796,296.76
2014-08-26,292.5,300.9,289.25,298.0,2768112,294.67
2014-08-27,299.25,302.7,284.3,288.25,3607703,290.72
2014-08-28,289.7,293.85,281.35,282.85,3637436,285.44
2014-09-01,285.8,287.55,276.3,286.5,3598155,282.74
2014-09-02,285.9,291.5,285.9,288.85,2060621,289.24
2014-09-03,290.15,294.95,287.95,289.1,2780904,291.55
2014-09-04,289.1,292.9,286.4,289.3,5686505,288.43
2014-09-05,290.8,292.9,286.4,290.15,1540290,290.16
2014-09-08,289.75,301.5,289.75,299.8,3472358,298.23
2014-09-09,300.8,301.2,293.65,295.2,1903788,296.85
2014-09-10,291.0,296.75,288.0,293.45,3601230,293.35
2014-09-11,294.7,295.45,290.1,293.45,1911504,293.25
2014-09-12,294.15,299.9,292.55,293.5,2602822,295.78
2014-09-15,291.9,294.0,288.5,291.8,1273200,291.9
2014-09-16,291.8,292.8,278.4,279.7,2068845,285.27
2014-09-17,280.0,284.0,271.8,282.45,2458969,279.59
2014-09-18,280.0,296.0,278.15,294.6,3210047,289.34
2014-09-19,294.8,295.4,283.6,284.95,3571431,287.37
2014-09-22,283.9,288.7,282.05,285.8,1729402,285.83
2014-09-23,287.3,288.4,272.1,273.1,2629647,277.69
2014-09-24,274.8,274.8,261.1,268.25,5118762,267.37
2014-09-25,271.0,271.45,264.25,267.9,5305786,268.04
2014-09-26,269.0,281.75,267.25,279.95,3311604,274.42
2014-09-29,281.9,285.7,277.1,281.45,4799075,282.1
2014-09-30,278.7,285.85,275.1,277.55,2567794,280.32
2014-10-01,277.05,283.35,272.5,275.15,1937730,276.97
2014-10-07,274.15,275.15,256.5,259.9,5687206,265.06
2014-10-08,260.9,264.85,258.55,261.15,2156752,261.56
2014-10-09,262.75,270.7,262.65,269.8,2010254,267.94
2014-10-10,268.0,268.0,257.6,258.9,1876136,261.45
2014-10-13,257.0,263.8,252.0,260.5,2155274,257.49
2014-10-14,263.0,264.5,255.0,260.15,3429442,260.21
2014-10-16,258.7,262.5,251.05,252.95,2214333,257.39
2014-10-17,254.45,255.55,244.1,250.35,3201427,249.04
2014-10-20,253.9,261.65,253.5,258.9,2122596,258.29
2014-10-21,260.95,265.0,257.6,261.9,1999783,261.68
2014-10-22,264.5,269.85,263.2,269.0,2777106,266.32
2014-10-23,270.05,271.4,269.05,270.0,296522,270.39
2014-10-27,270.8,270.9,262.65,263.85,893003,265.61
2014-10-28,263.5,266.05,260.0,261.4,1208043,261.67
2014-10-29,264.0,272.5,262.9,271.95,2843234,267.6
2014-10-30,272.8,274.45,270.1,271.85,2122837,272.34
2014-10-31,275.8,288.0,274.3,285.65,2716153,282.46
2014-11-03,287.4,293.5,283.5,291.5,2314825,289.42
2014-11-05,292.0,294.6,285.1,288.75,1797633,288.67
2014-11-07,288.6,295.75,284.05,292.9,1615079,291.22
2014-11-10,292.95,300.95,287.4,290.7,5822567,293.77
2014-11-11,294.0,296.45,289.0,291.5,1984726,292.21
2014-11-12,295.6,306.35,295.0,300.7,6066400,301.89
2014-11-13,302.1,304.9,291.3,294.25,2585938,297.46
2014-11-14,295.25,298.9,292.3,297.25,1540791,296.24
2014-11-17,297.2,297.2,292.4,296.1,1170407,294.72
2014-11-18,297.0,305.0,296.8,303.1,2537080,302.09
2014-11-19,304.7,307.25,296.0,300.15,3988326,303.3
2014-11-20,299.95,301.9,292.45,300.25,1669583,296.81
2014-11-21,300.05,304.75,297.55,303.05,3515231,302.47
2014-11-24,302.0,308.75,302.0,306.3,3374221,305.48
2014-11-25,306.0,306.8,294.5,298.7,2054557,298.64
2014-11-26,297.2,300.6,293.05,296.8,1374295,297.09
2014-11-27,294.55,298.0,289.0,290.35,2123941,292.75
2014-11-28,290.05,297.85,288.5,290.25,1925459,292.74
2014-12-01,290.0,292.45,284.0,289.0,1974590,289.02
2014-12-02,288.0,291.6,285.0,286.15,2280967,287.33
2014-12-03,285.75,293.0,285.75,291.25,1637493,290.54
2014-12-04,291.45,293.65,285.0,286.2,1869475,288.72
2014-12-05,286.55,291.15,283.0,284.55,2638164,287.1
2014-12-08,282.6,284.7,276.0,276.8,1157284,279.96
2014-12-09,275.05,279.85,266.05,269.2,1934181,272.31
2014-12-10,269.0,277.6,268.35,275.25,1964268,273.55
2014-12-11,273.6,282.5,270.25,278.1,3450618,278.45
2014-12-12,279.75,287.45,275.55,277.45,5222845,282.14
2014-12-15,275.55,289.45,274.5,288.05,2084321,285.06
2014-12-16,286.8,286.8,272.0,274.5,1933499,279.11
2014-12-17,273.65,278.15,267.55,273.75,2231001,273.67
2014-12-18,278.0,291.0,277.65,289.95,3335626,286.07
2014-12-19,292.0,293.7,286.1,289.9,3204495,290.02
2014-12-22,290.6,292.95,285.1,290.3,1909478,290.11
2014-12-23,291.55,295.9,287.0,288.15,2092865,291.69
2014-12-24,287.9,287.9,282.0,283.05,2631645,283.98
2014-12-26,284.4,290.0,283.3,289.2,1208404,287.2
2014-12-29,291.45,294.5,287.95,293.1,1377996,292.03
2014-12-30,293.8,317.1,293.8,316.0,8904689,310.74
2014-12-31,316.8,321.3,311.4,319.05,3559436,316.4
2015-01-01,319.0,322.5,316.25,319.55,1456204,319.63
2015-01-02,319.35,325.8,318.05,319.35,2894058,321.61
2015-01-05,320.45,327.5,319.35,323.8,2099786,324.37
2015-01-06,321.65,331.45,315.6,321.85,3672197,323.73
2015-01-07,321.95,328.7,317.4,321.1,2981544,323.01
2015-01-08,326.0,337.3,323.55,334.55,2932673,330.87
2015-01-09,339.9,343.1,327.35,331.15,3543488,334.89
2015-01-12,332.15,335.75,325.55,328.45,2990475,329.0
2015-01-13,330.2,331.3,320.75,323.0,2688701,326.24
2015-01-14,324.0,333.9,322.65,331.25,2272652,328.02
2015-01-15,334.0,337.3,326.25,330.6,2140699,330.85
2015-01-16,329.8,334.6,326.0,330.85,1970666,330.87
2015-01-19,332.05,334.8,326.6,328.35,1362398,330.58
2015-01-20,329.0,332.65,326.85,330.5,1091657,330.21
2015-01-21,330.35,333.5,326.2,329.35,1514648,328.91
2015-01-22,329.05,331.65,327.0,329.4,1376133,329.42
2015-01-23,332.0,352.75,330.1,346.9,7519790,342.24
2015-01-27,348.0,349.45,340.9,345.15,2928237,344.53
2015-01-28,343.4,350.0,333.9,339.25,3391819,342.41
2015-01-29,340.65,348.4,337.65,344.15,4034959,343.61
2015-01-30,346.4,352.0,323.5,341.05,4373172,342.31
2015-02-02,339.5,343.9,333.0,335.9,1735161,337.53
2015-02-03,336.3,336.95,326.05,327.8,1537152,330.29
2015-02-04,329.45,333.0,319.25,321.25,2792395,326.59
2015-02-05,322.0,322.7,308.45,312.2,2167857,316.68
2015-02-06,311.1,313.95,298.6,300.2,3265593,305.84
2015-02-09,296.7,307.9,292.5,300.15,3103409,301.14
2015-02-10,298.1,319.7,298.1,317.85,3921257,312.54
2015-02-11,319.9,328.9,319.0,326.1,2148555,324.92
2015-02-12,327.7,338.0,326.8,336.6,3539194,334.91
2015-02-13,337.7,344.35,331.55,335.35,2180303,337.83
2015-02-16,335.1,341.7,329.65,331.25,2205960,335.52
2015-02-18,332.3,335.8,330.0,333.8,1227170,333.29
2015-02-19,335.15,341.0,323.7,333.85,2643121,332.53
2015-02-20,335.05,338.05,326.4,329.0,1302901,332.33
2015-02-23,331.0,332.4,321.2,323.4,1737238,325.63
2015-02-24,323.75,336.9,319.25,334.05,2330482,328.11
2015-02-25,336.0,337.45,326.85,328.2,1467120,331.73
2015-02-26,328.1,332.5,322.5,327.3,1775811,327.35
2015-02-27,329.4,349.65,327.8,346.25,3025639,340.61
2015-02-28,349.9,357.95,326.3,330.75,5648235,346.07
2015-03-02,334.5,335.6,325.6,330.35,2592113,330.0
2015-03-03,332.5,339.05,332.0,336.55,2016305,336.0
2015-03-04,339.9,343.3,330.1,332.0,1846535,337.57
2015-03-05,332.8,335.4,327.2,333.05,1770268,331.59
2015-03-09,331.55,335.9,323.5,325.0,1825760,328.79
2015-03-10,325.05,327.9,314.7,317.55,1215285,321.98
2015-03-11,318.9,318.9,302.2,307.8,4828130,307.87
2015-03-12,306.55,312.0,304.0,310.25,3431277,309.75
2015-03-13,312.9,316.3,305.0,306.25,4356123,312.06
2015-03-16,306.7,314.75,303.05,313.3,1629195,310.18
2015-03-17,315.3,320.85,310.3,319.55,5158959,316.95
2015-03-18,320.05,320.95,312.9,316.65,3069180,318.3
2015-03-19,316.15,322.65,310.5,312.9,1470026,318.25
2015-03-20,312.9,316.7,306.5,308.15,2049167,312.24
2015-03-23,308.3,311.25,302.55,303.85,1387396,307.17
2015-03-24,304.0,309.0,299.0,307.1,2447607,304.18
2015-03-25,310.15,315.5,309.2,314.75,2456872,313.29
2015-03-26,313.55,315.6,303.0,304.2,3406327,307.73
2015-03-27,307.8,307.8,295.4,305.0,3371344,302.76
2015-03-30,306.0,310.0,303.0,308.55,3039118,307.1
2015-03-31,311.0,315.45,305.05,308.2,2590770,311.23
2015-04-01,308.45,312.05,306.1,310.95,1026200,309.21
2015-04-06,313.75,323.85,311.45,321.25,2039045,317.72
2015-04-07,323.0,325.6,316.65,323.9,1913068,321.59
2015-04-08,324.3,325.0,318.0,319.15,1317175,321.07
2015-04-09,319.7,320.55,312.0,316.7,1503986,316.5
2015-04-10,316.9,323.85,313.5,319.8,2127407,319.87
2015-04-13,320.5,331.65,319.55,330.8,2405161,327.45
2015-04-15,330.5,333.6,324.25,325.75,1576904,329.58
2015-04-16,328.0,332.4,321.8,327.5,1676768,327.53
2015-04-17,327.6,332.0,321.0,322.75,1471127,327.01
